"id","el_1","el_2","el_3","el_4","el_5","el_6","el_7","el_8","el_9","el_10","el_11","el_12","el_13","el_14","el_15","el_16","el_17","el_18","el_19","el_20","el_21","el_22","el_23","el_24","el_25","el_26","el_27","el_28","el_29","el_30"
"14.0","1.383376470307069","1.0322987281203413","1.3996239236951773","1.006529648215434","0.8076247531537029","0.9814965867192655","1.4072839185986887","0.0","1.0430958265574244","3.624202052169942","1.3806555201935253","2.576906690160527","5.739266489813558","1.4021478725258154","0.6489358684091754","0.0","6.587949729565494","3.3651362897903634","0.603549338880738","1.0297029685380834","0.0","3.7931316204922703","0.7555184946259618","4.6503084868455105","0.0","5.213072740419805","1.4198948248219367","2.9621647107148283","0.0","0.7827718920397292"
"15.0","2.880483141437631","1.0574471298058985","1.3887308276457162","3.5289156369857633","0.837653245722588","3.5052384517353286","1.38548212905663","0.0","1.0437266590507341","1.8726545615175978","1.4353901120958528","0.0","4.2768669232841905","1.3619058802580706","0.6430224385566884","0.0","5.870548675442883","0.5352632545076298","0.600356204508447","1.0189502091953997","0.0","0.849987567103142","0.7488343947584478","4.743468457213074","0.0","4.407222067234982","3.655468338343002","4.3377600854360985","0.0","0.7942214207352408"
"16.0","2.827365335797682","3.649999875161138","1.3534785785974746","1.0043974989695992","0.8118334340653106","1.0214436237548434","1.3894026333940328","0.0","0.0","1.861839109863764","1.4290930134616957","1.500805313223075","5.591535407526528","0.0","3.9053409773341796","0.0","6.194877451044908","1.9156554287802572","0.6028431147807572","1.0561007917545486","1.3203514785827573","0.8718988434914023","0.7704648980715496","4.606920895203915","1.113111840206917","5.300226729335271","3.6635148907961534","4.281701197212265","0.0","0.8075793604355878"
"17.0","1.387706356777476","1.0271960528727226","2.9277341848188323","1.0089934085810468","0.8149179232863708","1.022597522549053","1.3877347811258824","1.4492653462403937","0.0","1.8545105903968413","1.4220960651637475","1.706579931344947","5.728629780381602","0.0","0.6451323759515839","0.0","6.412073126795387","2.521535346311405","0.5914819823244939","1.0323164500262978","0.0","0.8512307867276571","3.871546003363269","4.719227818316373","1.0725516618806648","5.364818988676666","1.4206675150908636","2.9783113399962517","0.0","0.8093021794075361"
"18.0","1.4505600908035787","1.0736140216795413","1.3526881470276564","3.553006209510799","0.8439808121410878","3.488021376049346","1.4129555869324764","0.0","0.0","3.664401136892916","1.4096814753312739","1.5057984242174003","5.709358565646057","1.3493316896121075","0.6480840862824885","0.0","5.664799918491845","1.9321404165561984","0.5941691806724265","1.0369483675685998","0.0","0.8670517893360049","0.748176163603982","4.623328046908808","0.0","5.37581122656067","3.6293318866570043","4.281170148907008","1.1566566325115295","0.8125997186585235"
"19.0","1.442366511529695","1.0659216821247923","8.47589824407875","1.0031931823709177","0.8073460512070478","0.9971027324752507","3.6054614415101303","0.0","1.0783282418637663","1.8675487511255406","1.4090125924667656","0.0","4.190694679533197","0.0","0.6305209594000258","0.0","6.210757549134925","0.5403247853691228","0.599185771066529","1.0548434196844916","3.4954027453016447","0.8480833001858337","0.776825214131123","4.622342041814766","0.0","5.4154629823356455","1.4334356117662477","2.871449642569891","0.0","3.757555349835047"
"20.0","1.4058999405920716","1.043581581053493","1.3733973292861865","1.0368470464218218","3.7770419755187343","1.0303938867131255","3.616087326692813","3.5138095753624485","1.0790457086861571","3.6940133084811015","1.433789128572932","1.522867829817902","5.562753723181234","0.0","0.6194187651001298","0.0","6.1519944558457675","2.1895320881611764","0.5896700011403484","1.0044786343348822","0.0","0.8635737791477848","0.7655092608673827","4.717423509814366","0.0","5.247049620409511","0.05303420662643275","2.94943985140031","0.0","0.7803338876077172"
"21.0","2.8659896314879245","1.0382184585714875","1.3638853032465499","3.534472455545314","0.8112544471929668","3.4863987058699895","1.398770754135894","0.0","0.0","1.8781326068888364","1.3728991111431665","0.6328719001787031","5.542122876773201","0.0","0.6363072725309039","0.0","6.383530217943092","1.0990032698516177","0.5809073978318724","1.0375722478034994","1.343749923338244","0.8656395519377643","0.7836033470207034","4.738771463001426","1.108004779057905","5.316584288471082","3.663462835872773","4.279446271916087","0.0","0.8107597329991465"
"22.0","1.424822591147725","1.0427122621908909","2.8960750903395507","1.039226843869639","0.8091928035000343","1.020142133254398","3.600255671773071","3.5172114046662077","0.0","1.9056558294049424","1.3718067572984658","1.5093366110103725","5.585653932899446","0.0","0.6325308048881426","0.0","6.6710085227821345","2.2062881043315685","0.5978275675537154","1.0155677996865804","0.0","0.8743627470372689","0.7820939716046456","4.654679506695466","1.105413492744042","5.241291034102518","1.4779677853599509","2.8827648690741223","0.0","3.761061914456407"
"23.0","1.3983457985671521","1.057008986130659","1.371139042565782","1.0238158319579187","0.8256493558181762","1.002581235980025","1.3965820013533456","0.0","0.0","3.6612405791128024","3.5043346157383595","0.0","4.2606486725816834","1.4086119355985265","0.6505953922235667","0.0","6.060265901291782","0.5519409700496779","0.6059559252893874","3.646489099677466","0.0","0.86011924365036","0.7658601882280847","4.8077992280926045","0.0","4.556974958693268","1.437460921388268","4.271259683210263","4.207459795278903","0.7889686038044469"
"24.0","1.3869730792549104","1.0377062747125596","2.9066728671690085","1.001924409390898","0.8285189536392903","1.0138879347026444","1.3604797132172526","0.0","1.0436997435310196","1.921953912487253","1.3722255832587658","0.0","5.654452884578244","1.4177399953323453","0.645334561603277","0.0","6.7659260263224095","0.8390730345825825","0.5989833966567857","1.0472598670812774","0.0","3.8024858152803502","0.770030601227366","4.6855891499918965","0.0","5.431131673636429","1.4128470762111454","2.949586823484793","0.0","0.8149393030730955"
"25.0","1.4149567300750459","1.0587336868801103","2.95005419918647","1.01951930527558","0.8465576321596553","0.9900745160549975","1.3839372222515052","1.427054092306533","0.0","1.899862874770002","1.3957456414840328","0.0","5.577866590354538","0.0","0.6504202313867039","0.0","5.651013315376443","0.8347496303760891","0.5864028019067594","1.004223490037136","0.0","3.807200472179663","0.7690010850476271","4.719150365730434","1.1095475072432888","5.27058884472164","1.4741173477461613","2.938182276929219","0.0","0.8186511437308299"
"26.0","1.44058053863019","1.0600664101865043","2.9306967423218238","1.0379258426989506","3.7691238373844764","1.0081788191568761","3.57805592717964","0.0","0.0","1.85531391475643","1.4168270642657794","3.2450787379580808","5.670689012103325","3.509674974850928","0.6449071691613317","0.0","6.2761730680794585","5.95712358134005","0.5921005803913899","1.0151396465841982","0.0","0.8605117404804561","0.757589159936623","4.809720725724642","1.086914136300476","5.399777723327437","1.4117018678967779","2.8809078240066537","0.0","0.8074481337456678"
"27.0","2.864970020822831","1.0528897387346217","1.3562313533141637","1.0360862914999787","0.8305242939086561","1.007467695481375","1.380409819855092","0.0","0.0","1.8323530548496338","3.4728994436164093","0.6528484301715484","5.732769257964458","0.0","0.6400477070872248","0.0","6.23850521328028","1.0687781132774794","0.6041105627593047","3.634316444842188","1.3050255171273981","0.8431235675146191","0.7621657568147279","4.640166912592718","3.9814641070963646","5.314831599422466","1.4130471623228886","4.322800600837071","0.0","0.789474763894138"
"28.0","1.403110598613289","1.0234034533458993","1.384261705073237","0.9924187893641212","0.8086532290241871","0.9985174325230931","1.3829835860613262","1.4405886473032519","0.0","3.7059225347862874","1.4225365678835453","0.0","5.607530197946851","0.0","0.6489148491087519","0.0","5.913308575971351","0.8341066739970037","0.604739592496806","1.0103050116546461","0.0","0.8425254323931569","3.8756979975231762","4.8068846140777755","0.0","5.314795848053813","1.4130414688156439","2.9239284207358014","1.1208498936855897","0.8099461275216432"
"29.0","1.4505540754014248","1.0448812040424733","2.9479788480505498","1.003512071836484","3.7811052059194616","1.0055431331756264","3.6074730557637142","0.0","0.0","1.8531622895687592","1.3978211912059624","1.516142096899165","5.701949615845646","0.0","0.6224295296560338","3.846961859696972","6.032398684768435","2.206989467886675","0.5884494956795249","1.0250299832492265","0.0","0.8437996386095216","0.7622530039486041","4.631899690919652","1.0987292931155488","5.41963368468367","1.4796091421627873","2.847121296585444","0.0","0.8164868406806509"
"30.0","1.4037993621599154","1.0344293432886025","2.9231508055502418","1.0023102995686448","0.8154650048853602","1.0208901548564582","3.614523007446158","3.534140747461688","0.0","1.8825245210374533","1.4339292533396868","0.0","4.292082085608894","0.0","0.6437701251003255","0.0","5.499321715887529","0.5283634095038557","0.5836926538834951","1.01429207819785","0.0","0.8333289875272207","3.8727732797131273","4.779648917357847","1.1021005460956281","5.28908276613064","1.4307596633612272","2.871249078454603","0.0","0.7927994858166088"
"31.0","1.444000896294921","1.0233686109065165","1.4010643072904148","1.010480145903222","0.8230978723402137","0.9857624901830322","1.4210311626091074","0.0","0.0","3.7031563779286745","1.406049843945384","0.0","5.637523533599987","1.3529105463365492","0.6505333352413638","0.0","6.48064659966525","0.8337594138932501","0.604244088143053","1.0265905576183174","0.0","0.8677738708248659","3.882888130767172","4.828608380681828","1.11493940916011","5.217442255256926","1.4595948374812242","2.9549541465700435","0.0","0.7999335310807544"
"32.0","2.868701374778921","1.0610698724407304","1.4051663099868645","1.0022729827162913","0.8338236745296624","1.028611045988933","1.3801760617049974","0.0","0.0","1.8899539337636204","3.472763189699565","0.0","4.162826699452833","0.0","0.6338760401152487","1.4318557720425302","6.547745593206545","0.5318328275890195","0.5875304654991955","3.653756343254022","0.0","0.8418380934466728","0.7714711483489216","4.838499412656626","3.992156150145746","4.561864176352764","1.4313469079656116","4.321412892039386","0.0","0.8098505195047014"
"33.0","1.4016013342128653","1.071911968515689","2.9086882803659857","1.0419891390540799","0.8345321592762095","-0.0013811564782432802","3.560975405188112","0.0","0.0","1.857065024278616","1.3984451722115108","2.3812299784521653","5.702550475715519","0.0","0.6323696569182289","0.0","6.798748024733647","3.063192674690944","0.6016591201670525","1.0140867394650748","3.48763530368497","0.8475386873593845","3.8684264336208964","4.710191458789895","1.0775401986833397","5.212424855861038","1.4367899008915683","2.929838972133311","0.0","0.8179050262652854"
"34.0","1.3791344087081094","1.0345878763877945","1.3494234024158245","1.027422844981998","0.8337495416886329","1.0020042865829204","1.4235539711563243","0.0","0.0","3.6899179593672327","1.4378527468088171","0.0","5.700191728292466","0.0","0.6345776843817675","0.0","5.806840541570709","0.8324504247303844","0.5983877482652215","1.0399113617934528","1.3408552048629767","3.8098981836458496","0.7760991240947536","4.658197201098596","1.1192808412654462","5.4039885369671214","1.4111138099342155","2.880986588051929","0.0","0.8037447290894282"
"35.0","2.8304789079525623","3.6640544441471956","1.4054997147722381","1.0056374362000728","0.8456633461153381","1.0237790947881815","1.3737974569588123","0.0","0.0","1.906677755826227","1.381216019260544","0.6506477324665269","5.719666540174001","0.0","0.627749414501323","1.4180558419729723","5.509526175529023","1.0916017915540621","4.054664141076897","1.0489917026913211","0.0","0.8436043291821053","0.7729650131634015","4.755340254885671","1.0816101718019047","5.249593199491507","3.635899753942883","4.397446179744926","0.0","0.8197375132566669"
"36.0","1.4093148843948642","1.0320034384465715","2.9140058993866345","1.039301477574346","0.8305524456204395","1.0179953448000552","3.5891873446938427","0.0","0.0","1.8959723695461141","1.3795507796291115","0.0","4.1756662306887184","0.0","0.6467918997659752","0.0","6.25829511691722","0.538173109565847","0.6057431192090387","1.0272869617460696","3.4867162067376913","0.855416793590261","0.7678978935103927","4.637499849633423","0.0","5.248656688029709","1.4266448843396466","2.9376106286006234","1.1180204893854164","3.755330120107405"
"37.0","1.3989064340478994","1.0722664903364096","1.3773988110641997","1.0274542250623862","0.8452410704385882","1.001001333851907","1.3915145452621902","0.0","0.0","3.6890450798061956","1.392683025034964","0.0","5.686713597227939","1.3805957287194648","0.649676548519338","0.0","6.427051711398027","0.826777448718286","0.597785840871294","1.0408681529100006","0.0","3.7764664680029263","0.7778498832478689","4.8444383422462876","1.1057222295494193","5.294193467878867","1.4483843217163612","2.899922438936656","0.0","0.8177409929028855"
"38.0","1.4384198061764941","3.672778119907677","1.3491237127211066","0.9951191724980665","0.8120971217656812","1.0152464492714084","1.3671495045863933","0.0","1.0520191624527877","3.642641059639701","1.4163919807358563","0.0","4.21643631088398","1.403251550857834","0.6413539064706871","0.0","6.0484355293095975","0.5362491740047669","4.054330327617526","1.0210027227413092","0.0","0.8474485445467309","0.7827570498221046","4.759982022036039","0.0","4.477001762969519","3.6491086907506443","4.408956286361178","0.0","0.8110474943834709"
"39.0","2.860665399041471","3.644790059412417","1.4094949530149445","1.0154381986045546","0.8151515824941724","1.0212297834986492","1.3776500177508588","0.0","1.0813419389618044","1.9219027015147578","1.4311043070751135","0.0","4.147627427637085","0.0","3.909983239970577","0.0","5.71433179705368","0.5384315652984297","0.584275784270333","1.0459649223920318","1.3404842296906525","0.8740200165516586","0.766362343954172","4.752308154521342","0.0","4.494434479118735","3.628533982284565","4.3998732491400565","0.0","0.8131668054256773"
"40.0","1.3929920906501443","1.0689329399484553","1.3704510049749923","0.9947409153128467","0.8448187947618383","0.9872040250865538","3.5696066620035496","3.5341947323333436","0.0","3.645422503354775","1.3672507669539842","0.0","4.27964180341051","0.0","0.6326258921995824","0.0","5.639553112979448","0.5313474273523338","0.6064274368007482","1.0224645597622999","0.0","0.8482701587245637","0.7718686075143575","4.846291816302848","0.0","5.220829915432982","1.43761301936752","2.8932867711223342","1.1278282814016105","3.780694364601924"
"41.0","2.8383428431884097","1.0547207089241903","1.404565057536837","1.0143466806732144","0.8253687770907356","0.982345239030123","1.4014634215465014","0.0","0.0","1.9050214248203006","3.489267719547314","0.0","4.328717654005347","0.0","0.6265342987530294","1.417679672904017","5.910604921082391","0.5303748762551578","0.5899474835784501","3.637925163847981","0.0","0.8364576943164079","0.7829809841323867","4.615535643262586","3.9489473350154682","4.398724577295301","1.4237875570609728","4.367501226531934","0.0","0.8082533032216763"
"42.0","2.881636294030541","1.0538130633782672","1.4036360194832118","1.0424555997084988","0.8226549520748226","1.0199677066924828","1.413464354670918","0.0","3.547698485844806","1.8666269536206272","3.456356979439539","0.0","4.238223191818511","1.4072191046040032","0.6237827722356822","0.0","6.195523919459235","0.5377801740955593","0.5867240973614035","3.630057632146248","0.0","0.8434982235797109","0.7692511934980721","4.636183829173206","0.0","4.481924988028466","1.4482663847805777","4.331424045794009","0.0","0.8004968685139106"
"43.0","1.3887620598554926","1.0750390774503","1.4098015105984996","3.540165819860067","0.8385522237188691","3.5046858214261833","1.3671300921448628","0.0","1.096396966692138","3.624654543150795","3.4992312872165545","2.337856015452996","5.67872663016428","0.0","0.645569777584207","0.0","6.495390507377758","2.7398349517727536","0.5875231633297717","1.056608459004516","1.3352691290347445","0.8585962057115659","0.7856526852541951","4.664985415130598","0.0","5.4196502523910945","1.4149008056101353","4.326750983107834","0.0","0.8048086026112788"
"44.0","2.86084706418652","3.6558281442089045","1.3473268232598612","1.0393981621463528","0.828638129219173","1.0022189654283546","1.3774882474047725","0.0","1.0580978643583199","1.8610793530479401","1.4200359988414595","1.504484391885348","5.686404725460121","1.3915969604827871","3.910040292357441","0.0","5.736097414433584","1.9245972968781018","0.6001757366069748","1.02536027278535","0.0","0.8628150771412832","0.754607246783255","4.7506971407338074","0.0","20.68155550475982","3.606317917015649","4.401104241847657","0.0","0.7925014137637907"
"45.0","1.3828609503424762","3.664785264313251","1.4111301349117487","1.0265111264301792","0.8418797560516587","1.0308123427438745","1.372223431491392","0.0","0.0","3.6884122039073","1.3784437165547516","1.5297471666542977","5.72893865214942","0.0","0.6470010918511426","0.0","6.454787863092168","1.89399336897173","4.037065912765707","1.0096750149468552","1.3516754464523328","0.8587398708192326","0.7611885889153147","4.844899690258186","1.1211676723918076","5.369839004026358","3.597152997067998","4.364062404555226","0.0","0.8014407633478344"
"46.0","1.3838167977447375","1.0331227518117456","2.9300161969734018","1.023913364640206","0.8386479395389324","1.0027816588083798","3.590281721085117","0.0","0.0","1.8816791578198462","1.4024584693985613","0.0","4.339785393492716","3.5065337972932284","0.6380718928474127","0.0","5.694671187099606","0.5291790410491064","0.5863756795631856","1.055116913400911","0.0","0.8351140030152894","0.7549290917659982","4.6074105302472","1.1061131687240302","5.278782012035467","1.457149882798704","2.965560496666798","0.0","3.7734534633188437"
"47.0","2.8383025399939785","1.0398917667228489","1.4047161510912571","3.557247609024888","0.8457496780314737","3.5269763620140306","1.3725591049595212","0.0","1.097106863524609","1.8745203224707434","1.3723130644667396","3.186790212888997","5.5779033371564966","0.0","0.6306650917457872","0.0","5.811232984495452","3.6075674486578304","0.6089445989178139","1.0320097525998977","1.3448819139604327","0.8638808281033863","0.748702554645035","4.793472520196111","0.0","5.401544364129673","3.619130748390813","15.238964603678658","0.0","0.8002672218065507"
"48.0","1.4238523067802944","1.0416112411063927","2.93057062290863","1.022473273383473","0.8245092114909514","1.022557270265534","3.6185688838017778","0.0","0.0","1.9107027853957737","1.4178869029712333","0.6449208033473459","5.5583401343188985","0.0","0.6471472260350396","0.0","5.983274169864943","1.3878079758558557","0.6058526517503946","1.0286850126926237","3.4858098198605565","0.8693100545905053","0.7521245811181784","4.678784771941959","0.0","5.404177757625604","1.425973863842947","2.887350235709888","1.122038931615741","3.7747019915400815"
"49.0","1.4028260700914077","1.0644670102805585","1.34821215656634","1.0002994300929589","0.8152388528007007","0.9880233267740121","1.3608016362059645","0.0","0.0","3.6318928701586968","1.4165057837232204","1.7170946113439083","5.701878108555348","1.403359785597624","0.6453505763083616","0.0","5.892615387700693","2.493902386148787","0.5978713805702577","1.0144511064930204","0.0","3.7844488018609335","0.749912381568118","4.710373303991664","1.1141527516033747","5.248687207490755","1.4717057407489316","2.851985179381307","0.0","0.7869795821186609"
"50.0","1.3899946157568353","1.0592885527272822","1.4067428026517863","1.0113367372867912","0.8165310163715557","0.9889508064734274","3.556789597483127","0.0","0.0","3.6750033368851653","1.37229448438717","0.642480695398249","5.609127194096859","0.0","0.639618312807144","0.0","5.9410234739094046","1.4044554533503726","0.6082362884837121","1.0288711282248837","3.5228318710515074","0.8607399144749857","0.756387088314329","4.835380430695896","0.0","5.346353842759509","1.4314079098289478","2.8555271254172925","1.1487401697646573","3.7666456101124988"
"51.0","1.3841560664262198","1.0329990611519364","1.3467399309410388","1.0378384873400321","0.8405265971052732","0.9960259838911193","1.3856269135163772","0.0","0.0","3.631589426038091","3.482124453122755","0.0","4.347795203162998","0.0","0.6216718339217189","1.4388484548055729","6.804714131182032","0.5413204128709936","0.5861639166498974","3.669749172300759","0.0","0.8512758581339839","0.7487975570797001","4.688908161674574","3.946911392614683","4.400103184949958","1.472243370504469","4.410353739164464","0.0","0.8051216720000878"
"52.0","2.877044737566438","1.0229844730123205","1.3936819511438665","3.5252755476607343","0.8473843540956923","3.488849063629204","1.3952352632221765","0.0","0.0","1.8768439248048532","1.4264639322025863","0.0","4.291933112087437","0.0","0.6475836267485948","0.0","5.871952308917827","0.5515252764699327","0.6083364325215234","1.0099651105182652","1.3030514843581777","0.8394493089113509","0.7777946267297472","4.616504137337198","0.0","4.475135715922734","3.630661727277736","4.332862098620632","1.149985876736586","0.8088775673322953"
"53.0","2.8230065753969362","1.0579018236398448","1.353830713988768","3.546863346747242","0.8359219154479133","3.486225117897314","1.3636916634387972","0.0","0.0","1.9178249322869696","1.4096512827019732","0.0","4.36047781562295","0.0","0.6437761306147322","0.0","5.884699249131283","0.554056837638772","0.5949859804808239","1.0113168510272146","1.36517830722143","0.83835351034503","0.7720469794325043","4.639213235534546","0.0","4.565884897349365","3.6068522933384752","4.274563713109489","1.1538950286720542","0.8180878062976737"
"54.0","2.8554692946608964","1.0374440853562037","1.3805237004851634","1.0385517480861528","0.8113586085265652","1.0046819020261692","1.3615190876908574","0.0","3.5606709252372264","1.8642911218005485","3.4763816601957602","1.525085022919007","5.751755436695617","1.379578954193117","0.6220531840865459","0.0","6.128526766832525","1.8878970602941942","0.5944790012894048","3.6338201367561616","0.0","0.8702396523459961","0.7475033912605368","4.837413055951236","0.0","5.433228796602559","1.4477637294266863","4.371160912635599","0.0","0.814445328318897"
"55.0","2.8517241052798523","1.0291759744906532","1.3476402487322536","0.9998719825114549","0.8188291344434682","0.9828609714127093","1.3710934656239786","0.0","0.0","1.9059157059817835","3.46203474208804","0.6621751389846743","5.61599189396555","0.0","0.625472323622107","1.4497158555840508","6.4546771664458795","1.0749617939976186","0.6093472614031796","3.654708765461362","0.0","0.8433301447936171","0.7598692183685871","4.758850540780581","3.95943196045876","5.2130692524814","1.4542047128368256","4.337116981066428","0.0","0.8118207945204989"
"56.0","1.4341440583254728","1.0262744703510462","1.3497867761706699","1.0302953945029378","0.8342619028430895","1.00540560454027","3.6042336045833347","0.0","0.0","3.6972824029491895","1.3957332547643198","0.6578772559684034","5.746897906739343","3.5065345873278253","0.6257415708513419","0.0","6.425675530691364","1.3783407614690606","0.588913705021462","1.0566110803500408","0.0","0.8371403383247329","0.77750380295016","4.743794431574765","1.0746592923941536","5.254524272411866","1.463970704477884","2.963537803504111","0.0","3.7751087942788333"
